-13.063633,-15.223847
-8.131757,-9.564660
-15.096911,-17.825393
-2.090228,-29.072727
-3.641950,-4.231173
-8.676073,-10.216892
-4.582896,-27.111964
-4.956510,-5.772846
-5.368180,-26.481283
-13.247647,-15.582064
-4.747095,-26.940953
-14.788809,-18.290545
-4.373739,-27.235910
-8.636242,-9.988104
-10.047849,-11.719022
-9.968133,-11.741430
-10.035416,-22.359916
-7.958795,-9.390537
-13.101522,-19.735625
-2.306202,-28.974618
-14.378458,-16.937735
-8.212670,-9.629234
-6.462676,-25.435534
-3.290484,-28.092153
-14.749062,-17.102962
-6.941113,-24.970336
-2.091244,-2.420767
-4.666029,-26.844412
-4.078338,-27.414576
-13.154482,-15.545980
-6.233637,-7.286024
-11.562808,-13.548515
-5.765684,-6.622003
-8.983706,-23.334560
-1.851115,-2.212659
-10.035815,-11.785070
-8.935301,-23.342136
-9.250323,-10.927987
-3.087570,-3.682794
-9.638745,-22.619531
-3.158841,-28.331086
-14.919115,-17.885604
-7.357897,-24.710523
-13.037067,-15.247522
-12.757733,-19.975247
-1.451678,-29.769535
-10.909391,-21.627747
-14.315662,-16.718342
-14.339019,-18.647964
-13.426295,-15.675608
-4.584399,-27.131151
-11.311678,-13.268726
-13.766156,-16.049190
-13.425952,-15.795109
-13.603500,-16.006923
-11.841489,-20.713414
-3.760207,-27.828342
-8.438081,-9.793570
-1.373244,-1.559331
-14.598537,-18.437492
-7.248948,-8.639859
-3.381153,-4.024515
-7.638143,-9.010558
-9.000468,-10.531024
-9.241266,-10.959140
-12.566831,-20.186338
-3.432268,-3.830297
-11.989866,-14.104066
-7.009556,-8.055628
-13.017028,-19.730902
-3.517168,-28.013427
-1.382699,-1.481045
-14.671494,-17.157524
-3.290597,-3.777338
-9.263446,-23.049977
-4.842418,-26.886065
-14.699686,-17.016013
-7.377831,-8.672223
-6.554907,-25.432753
-8.558571,-23.651822
-10.892735,-21.674518
-7.267934,-24.792110
-11.963184,-14.109270
-6.659106,-25.374990
-12.561149,-14.845356
-2.025989,-2.313437
-12.119338,-14.064780
-1.920611,-2.247726
-13.304628,-15.660399
-6.993451,-25.058922
-7.085740,-8.182830
-5.389746,-26.398467
-6.575766,-25.358957
-11.401174,-13.235653
-4.206378,-27.343677
-11.535864,-21.120797
-13.650165,-15.945326
-1.343193,-29.780374
-7.882479,-9.261847
-8.221383,-23.950791
-7.301384,-8.642553
-14.390305,-16.877181
-13.313913,-15.527755
-1.940399,-2.143579
-14.863900,-18.260225
-3.847517,-4.404767
-10.217382,-11.996904
-6.328883,-7.366310
-11.615377,-20.983050
-6.344273,-7.418488
-13.309187,-19.456178
-10.477362,-12.195730
-4.837471,-5.736474
-7.664816,-8.851775
-7.606481,-8.956993
-14.360114,-16.778930
-14.280528,-18.664154
-8.951023,-23.211695
-6.020859,-6.953010
-14.583752,-16.910329
-14.092061,-18.706177
-9.707762,-11.396523
-8.786403,-23.478884
-14.130017,-18.852398
-5.009373,-5.939424
-6.634639,-7.775849
-7.785905,-9.065343
-7.999908,-9.362334
-12.999632,-19.716178
-2.225883,-2.606957
-8.565311,-23.584255
-10.078843,-22.405286
-10.997831,-21.442390
-13.726590,-19.057845
-4.711904,-5.466610
-10.790943,-21.756863
-12.598278,-14.905969
-5.742819,-26.053333
