-2.531668,-28.835117999999998
-9.020144,-23.110329999999998
-7.759053999999999,-9.091727
-4.605928,-5.411807
-3.760207,-27.828342
-5.661783,-6.593427
-11.347781,-21.281812
-5.765683999999999,-6.622003
-7.7859050000000005,-9.065342999999999
-10.041116,-22.365893
-11.039195,-12.995234
-3.64195,-4.231173
-1.384994,-1.6082239999999999
-9.000656,-10.567376
-11.46141,-21.10828
-6.5541009999999975,-25.428014
-2.1377770000000003,-29.202759999999998
-6.602591,-25.208121
-9.536453999999999,-22.829801999999997
-5.8416239999999995,-26.054165
-5.012065,-26.662561
-2.3230720000000002,-2.666923
-5.624149,-6.5996380000000014
-8.901964999999997,-23.396152999999998
-14.933141,-18.103156
-12.033767999999998,-20.631746
-8.982897999999997,-23.273612
-14.069726999999999,-18.790768
-1.4680879999999998,-1.716107
-12.803013,-19.930529
-11.973559,-20.834744
-3.247978,-28.22969
-3.0817639999999997,-28.332077
-10.932734,-21.674263
-9.370103,-22.934093
-8.131757,-9.56466
-6.073111,-25.733434
-6.6591059999999995,-25.37499
-3.715068,-27.779689
-13.460562,-19.390528
-3.674172,-27.763437
-1.56023,-29.719553
-14.011129,-16.329763
-10.790608,-21.74661
-3.004626,-28.339793
-12.402142,-14.490044000000001
-10.643611,-12.562224
-14.280528,-18.664154
-8.95117,-23.292754000000002
-7.543956,-8.836611999999997
-7.3972,-24.771172
-9.328209,-10.892487
-9.965206,-22.386128
-6.993633,-25.042070000000002
-3.5876580000000002,-27.920365999999998
-14.869197,-18.165971
-2.946066,-28.400423999999997
-6.328883,-7.36631
-14.664826999999999,-17.075808
-6.640353999999999,-7.724568
-14.960218,-17.554026
-3.752758,-27.711873999999998
-8.018178,-24.056045
-14.644520000000002,-17.157785999999998
-10.909391000000001,-21.627747
-4.539666,-27.205401000000002
-6.119152,-25.686129
-6.725961999999999,-7.866325999999999
-6.028526,-25.737508
-5.3651089999999995,-6.248817
-8.546277,-10.067139
-8.951023,-23.211695000000002
-9.193189,-10.774773
-13.959399,-16.434924
-3.963493,-4.548876
-10.287604,-12.138672999999999
-7.606481,-8.956992999999997
-15.073579999999998,-17.776483
